transaction_id,timestamp,amount,currency,channel_id,channel_description,payment_method,settlement_date,actual_settlement_date,reconciliation_status,processing_fee,reference_number,settlement_delay_days,is_anomaly,anomaly_type,anomaly_reason,hour,day_of_week,is_weekend,is_business_hours,channel_avg_amount,channel_std_amount,amount_deviation
TXN_7098EB3D,2024-06-07 11:09:00,199.04,GBP,CHANNEL_002,Mobile App,CARD,2024-06-10,2024-06-10,MATCHED,4.68,REF_998723,0,False,,,11,4,False,True,289.71385321100917,220.87662228085722,0.41051810859237153
TXN_E633BE63,2024-06-07 12:09:00,198.58,EUR,CHANNEL_004,New .com,CARD,2024-06-08,2024-06-08,MATCHED,5.75,REF_539122,0,False,,,12,4,False,True,413.8197789891696,956.7559280432754,0.22496832544259293
TXN_4CDA5C66,2024-06-07 13:14:00,154.12,EUR,CHANNEL_010,PBL,DIGITAL_WALLET,2024-06-09,2024-06-09,MATCHED,1.57,REF_750338,0,False,,,13,4,False,True,385.4075653356448,1550.0644555145593,0.1492115792429203
TXN_6A40BC31,2024-06-07 21:15:00,178.54,GBP,CHANNEL_008,Contact Center,DIGITAL_WALLET,2024-06-10,2024-06-10,MATCHED,2.61,REF_109853,0,False,,,21,4,False,False,306.0762376237624,215.62196186312508,0.5914807402815547
TXN_1A2291DC,2024-06-07 23:09:00,154.35,GBP,CHANNEL_004,New .com,CARD,2024-06-08,2024-06-08,MATCHED,4.26,REF_920391,0,False,,,23,4,False,False,413.8197789891696,956.7559280432754,0.27119746153005647
TXN_609672BC,2024-06-08 00:18:00,195.95,GBP,CHANNEL_008,Contact Center,CARD,2024-06-10,2024-06-10,MATCHED,3.94,REF_388586,0,False,,,0,5,True,False,306.0762376237624,215.62196186312508,0.5107375736320846
TXN_3839DBC3,2024-06-08 05:46:00,254.62,USD,CHANNEL_008,Contact Center,CARD,2024-06-11,2024-06-11,MATCHED,4.4,REF_398768,0,False,,,5,5,True,False,306.0762376237624,215.62196186312508,0.2386409861924285
TXN_C4E582B4,2024-06-08 19:41:00,126.77,USD,CHANNEL_008,Contact Center,DIGITAL_WALLET,2024-06-11,2024-06-11,MATCHED,3.52,REF_416178,0,False,,,19,5,True,False,306.0762376237624,215.62196186312508,0.8315768768377333
TXN_DCE9FC2C,2024-06-08 22:37:00,195.82,USD,CHANNEL_005,NDC,CARD,2024-06-11,2024-06-11,MATCHED,2.82,REF_318877,0,False,,,22,5,True,False,241.44414893617022,171.1966887643904,0.26650135154752036
TXN_8294C5FC,2024-06-09 01:03:00,133.92,GBP,CHANNEL_006,FLY,DIGITAL_WALLET,2024-06-10,2024-06-10,MATCHED,3.22,REF_685472,0,False,,,1,6,True,False,371.08757800219786,994.9815597278657,0.23836379245768619
TXN_2F342DF6,2024-06-09 02:31:00,278.67,USD,CHANNEL_008,Contact Center,DIGITAL_WALLET,2024-06-12,2024-06-12,MATCHED,3.1,REF_910894,0,False,,,2,6,True,False,306.0762376237624,215.62196186312508,0.12710318275074226
TXN_205CC843,2024-06-09 04:01:00,181.44,GBP,CHANNEL_002,Mobile App,DIGITAL_WALLET,2024-06-11,2024-06-11,UNMATCHED,4.83,REF_501219,0,False,,,4,6,True,False,289.71385321100917,220.87662228085722,0.4902006020054616
TXN_6ED236F9,2024-06-09 10:09:00,190.64,USD,CHANNEL_008,Contact Center,CARD,2024-06-11,2024-06-11,MATCHED,3.59,REF_469038,0,False,,,10,6,True,True,306.0762376237624,215.62196186312508,0.5353640075728479
TXN_6A06BB05,2024-06-09 10:24:00,475.65,USD,CHANNEL_002,Mobile App,AMOP,2024-06-11,2024-06-11,MATCHED,14.19,REF_359642,0,False,,,10,6,True,True,289.71385321100917,220.87662228085722,0.8418099881686999
TXN_4115DE1C,2024-06-09 14:45:00,131.73,GBP,CHANNEL_001,Airlines.com,DIGITAL_WALLET,2024-06-12,2024-06-12,MATCHED,2.33,REF_546590,0,False,,,14,6,True,True,529.5399166114732,1898.670997744395,0.2095201944328786
TXN_83DAA0A9,2024-06-09 15:29:00,194.98,USD,CHANNEL_010,PBL,DIGITAL_WALLET,2024-06-12,2024-06-12,UNMATCHED,4.61,REF_438908,0,False,,,15,6,True,True,385.4075653356448,1550.0644555145593,0.12285138508800299
TXN_B32E335A,2024-06-09 22:32:00,199.37,EUR,CHANNEL_007,Airlines Holidays,AMOP,2024-06-12,2024-06-12,MATCHED,3.6,REF_390946,0,False,,,22,6,True,False,289.37843749999996,201.46105413533996,0.4467783507155333
TXN_F793E4A3,2024-06-09 22:56:00,81.12,GBP,CHANNEL_008,Contact Center,DIGITAL_WALLET,2024-06-10,2024-06-10,MATCHED,1.81,REF_338536,0,False,,,22,6,True,False,306.0762376237624,215.62196186312508,1.0432900047842186
TXN_B7F8C5C0,2024-06-10 05:20:00,154.81,USD,CHANNEL_001,Airlines.com,CARD,2024-06-11,2024-06-11,MATCHED,2.39,REF_923353,0,False,,,5,0,False,False,529.5399166114732,1898.670997744395,0.1973643232854187
TXN_7BAB738D,2024-06-10 08:55:00,57.02,EUR,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-06-11,2024-06-11,MATCHED,1.58,REF_929420,0,False,,,8,0,False,False,495.366892976174,1638.3171994323789,0.26755923280793625
TXN_E17E837E,2024-06-10 12:27:00,160.96,USD,CHANNEL_006,FLY,CARD,2024-06-13,2024-06-18,MATCHED,3.78,REF_882186,5,False,,,12,0,False,True,371.08757800219786,994.9815597278657,0.21118740940251113
TXN_A3D34792,2024-06-10 16:05:00,118.74,EUR,CHANNEL_008,Contact Center,DIGITAL_WALLET,2024-06-13,2024-06-13,MATCHED,2.62,REF_431862,0,False,,,16,0,False,True,306.0762376237624,215.62196186312508,0.8688179812716933
TXN_0F891C4E,2024-06-11 15:07:00,504.25,GBP,CHANNEL_005,NDC,AMOP,2024-06-14,2024-06-14,MATCHED,10.0,REF_901865,0,False,,,15,1,False,True,241.44414893617022,171.1966887643904,1.5351105968265344
TXN_B88EFBCD,2024-06-12 02:06:00,210.06,EUR,CHANNEL_004,New .com,DIGITAL_WALLET,2024-06-15,2024-06-15,MATCHED,3.59,REF_776364,0,False,,,2,2,False,False,413.8197789891696,956.7559280432754,0.21296944499303197
TXN_85606301,2024-06-12 03:01:00,174.84,GBP,CHANNEL_005,NDC,CARD,2024-06-13,2024-06-13,MATCHED,2.24,REF_191161,0,False,,,3,2,False,False,241.44414893617022,171.1966887643904,0.3890504507819906
TXN_60543BE1,2024-06-12 05:50:00,193.62,GBP,CHANNEL_006,FLY,DIGITAL_WALLET,2024-06-13,2024-06-13,MATCHED,2.41,REF_618019,0,False,,,5,2,False,False,371.08757800219786,994.9815597278657,0.1783626804608685
TXN_3FED7BCE,2024-06-12 10:26:00,88.71,USD,CHANNEL_010,PBL,DIGITAL_WALLET,2024-06-13,2024-06-13,MATCHED,2.39,REF_428709,0,False,,,10,2,False,True,385.4075653356448,1550.0644555145593,0.19140982446252733
TXN_A360A48A,2024-06-12 11:06:00,543.29,GBP,CHANNEL_004,New .com,AMOP,2024-06-15,2024-06-15,MATCHED,12.16,REF_779112,0,False,,,11,2,False,True,413.8197789891696,956.7559280432754,0.1353220996243195
TXN_A8E6BCD7,2024-06-12 21:27:00,207.19,EUR,CHANNEL_007,Airlines Holidays,CARD,2024-06-13,2024-06-13,MATCHED,4.62,REF_104666,0,False,,,21,2,False,False,289.37843749999996,201.46105413533996,0.4079619152830721
TXN_5EABDF24,2024-06-13 05:40:00,153.35,GBP,CHANNEL_008,Contact Center,DIGITAL_WALLET,2024-06-14,2024-06-14,MATCHED,1.54,REF_186226,0,False,,,5,3,False,False,306.0762376237624,215.62196186312508,0.708305574738772
TXN_86F7C936,2024-06-13 08:13:00,222.19,GBP,CHANNEL_003,Staff Travel,CARD,2024-06-16,2024-06-16,MATCHED,3.83,REF_534753,0,False,,,8,3,False,False,495.366892976174,1638.3171994323789,0.16674237020207106
TXN_486B4E9A,2024-06-13 09:20:00,194.16,GBP,CHANNEL_001,Airlines.com,DIGITAL_WALLET,2024-06-16,2024-06-16,MATCHED,4.07,REF_286657,0,False,,,9,3,False,True,529.5399166114732,1898.670997744395,0.17663930033686814
TXN_4563967E,2024-06-13 13:17:00,244.06,EUR,CHANNEL_006,FLY,CARD,2024-06-15,2024-06-15,MATCHED,6.02,REF_420310,0,False,,,13,3,False,True,371.08757800219786,994.9815597278657,0.12766827360794583
TXN_32C77BDF,2024-06-14 10:04:00,204.94,EUR,CHANNEL_006,FLY,CARD,2024-06-16,2024-06-16,MATCHED,4.83,REF_731977,0,False,,,10,4,False,True,371.08757800219786,994.9815597278657,0.16698558518777007
TXN_C499F8D2,2024-06-14 11:03:00,477.05,GBP,CHANNEL_007,Airlines Holidays,AMOP,2024-06-16,2024-06-16,MATCHED,14.01,REF_770556,0,False,,,11,4,False,True,289.37843749999996,201.46105413533996,0.9315525688350849
TXN_5C8A1583,2024-06-14 11:51:00,169.1,GBP,CHANNEL_008,Contact Center,DIGITAL_WALLET,2024-06-16,2024-06-16,MATCHED,1.76,REF_141406,0,False,,,11,4,False,True,306.0762376237624,215.62196186312508,0.6352610672873559
TXN_90A75AA5,2024-06-14 17:24:00,125.53,EUR,CHANNEL_004,New .com,DIGITAL_WALLET,2024-06-17,2024-06-21,MATCHED,1.98,REF_926394,4,False,,,17,4,False,True,413.8197789891696,956.7559280432754,0.3013200864914106
TXN_4E19525F,2024-06-14 19:38:00,622.12,EUR,CHANNEL_005,NDC,AMOP,2024-06-15,2024-06-15,MATCHED,7.57,REF_440930,0,False,,,19,4,False,False,241.44414893617022,171.1966887643904,2.2236169041080887
TXN_9D8A09B8,2024-06-15 10:37:00,148.67,EUR,CHANNEL_007,Airlines Holidays,CARD,2024-06-16,2024-06-18,MATCHED,3.64,REF_417393,2,False,,,10,5,True,True,289.37843749999996,201.46105413533996,0.6984398950155057
TXN_087D55AE,2024-06-15 20:04:00,197.64,EUR,CHANNEL_009,ANDC,CARD,2024-06-16,2024-06-16,MATCHED,3.74,REF_967661,0,False,,,20,5,True,False,585.2624009644618,1888.243275053581,0.20528202381838884
TXN_58205449,2024-06-16 08:47:00,231.43,GBP,CHANNEL_008,Contact Center,CARD,2024-06-18,2024-06-18,MATCHED,6.15,REF_243941,0,False,,,8,6,True,False,306.0762376237624,215.62196186312508,0.3461903276399421
TXN_BE89C1D0,2024-06-16 12:23:00,147.72,GBP,CHANNEL_010,PBL,DIGITAL_WALLET,2024-06-18,2024-06-18,MATCHED,3.0,REF_525556,0,False,,,12,6,True,True,385.4075653356448,1550.0644555145593,0.15334043980560927
TXN_4FE578B3,2024-06-16 15:59:00,179.88,EUR,CHANNEL_002,Mobile App,AMOP,2024-06-19,2024-06-19,MATCHED,2.02,REF_961957,0,False,,,15,6,True,True,289.71385321100917,220.87662228085722,0.49726336846707647
TXN_58FD7382,2024-06-16 19:28:00,135.41,EUR,CHANNEL_006,FLY,DIGITAL_WALLET,2024-06-19,2024-06-19,MATCHED,3.81,REF_940494,0,False,,,19,6,True,False,371.08757800219786,994.9815597278657,0.23686627726714582
TXN_32798396,2024-06-17 04:47:00,480.16,GBP,CHANNEL_008,Contact Center,AMOP,2024-06-19,2024-06-19,MATCHED,6.9,REF_345386,0,False,,,4,0,False,False,306.0762376237624,215.62196186312508,0.8073563605118502
TXN_6CB7F0E4,2024-06-17 04:57:00,147.99,GBP,CHANNEL_010,PBL,DIGITAL_WALLET,2024-06-20,2024-06-20,MATCHED,4.13,REF_488368,0,False,,,4,0,False,False,385.4075653356448,1550.0644555145593,0.15316625350062082
TXN_49089E05,2024-06-17 11:55:00,215.67,USD,CHANNEL_002,Mobile App,CARD,2024-06-20,2024-06-20,UNMATCHED,5.9,REF_633243,0,False,,,11,0,False,True,289.71385321100917,220.87662228085722,0.33522720714579834
TXN_04AB92B5,2024-06-17 16:18:00,160.42,EUR,CHANNEL_004,New .com,CARD,2024-06-20,2024-06-20,MATCHED,3.24,REF_137812,0,False,,,16,0,False,True,413.8197789891696,956.7559280432754,0.2648531057522834
TXN_5C1E849B,2024-06-17 21:53:00,265.73,GBP,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-06-20,2024-06-24,MATCHED,7.46,REF_482584,4,False,,,21,0,False,False,495.366892976174,1638.3171994323789,0.14016632008486227
TXN_84CEEAC3,2024-06-18 03:41:00,194.48,EUR,CHANNEL_001,Airlines.com,CARD,2024-06-20,2024-06-20,MATCHED,2.4,REF_597440,0,False,,,3,1,False,False,529.5399166114732,1898.670997744395,0.17647076139548218
TXN_9CCF645F,2024-06-18 09:19:00,201.46,GBP,CHANNEL_004,New .com,CARD,2024-06-21,2024-06-21,MATCHED,3.6,REF_478356,0,False,,,9,1,False,True,413.8197789891696,956.7559280432754,0.22195815334374835
TXN_329104B8,2024-06-18 19:04:00,139.44,USD,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-06-21,2024-06-21,MATCHED,3.49,REF_644098,0,False,,,19,1,False,False,495.366892976174,1638.3171994323789,0.21725151460259987
TXN_FCC3BD6B,2024-06-19 03:53:00,128.68,GBP,CHANNEL_006,FLY,DIGITAL_WALLET,2024-06-21,2024-06-21,MATCHED,2.55,REF_543621,0,False,,,3,2,False,False,371.08757800219786,994.9815597278657,0.24363022171837836
TXN_0B87E5A7,2024-06-19 05:46:00,171.2,USD,CHANNEL_003,Staff Travel,CARD,2024-06-21,2024-06-21,MATCHED,3.47,REF_755017,0,False,,,5,2,False,False,495.366892976174,1638.3171994323789,0.19786576927135158
TXN_83E61DF2,2024-06-19 07:51:00,71.46,USD,CHANNEL_004,New .com,DIGITAL_WALLET,2024-06-20,2024-06-20,MATCHED,1.46,REF_615524,0,False,,,7,2,False,False,413.8197789891696,956.7559280432754,0.3578339772499264
TXN_37C375EF,2024-06-19 12:17:00,226.54,USD,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-06-22,2024-06-26,MATCHED,6.36,REF_523533,4,True,duplicate,Duplicate transaction detected.,12,2,False,True,495.366892976174,1638.3171994323789,0.1640872067199889
TXN_B693FB00,2024-06-19 12:17:00,226.54,USD,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-06-22,2024-06-26,MATCHED,6.36,REF_523533,4,True,duplicate,Duplicate transaction detected.,12,2,False,True,495.366892976174,1638.3171994323789,0.1640872067199889
TXN_63A76CB9,2024-06-19 15:04:00,229.93,EUR,CHANNEL_006,FLY,CARD,2024-06-21,2024-06-21,MATCHED,6.49,REF_343715,0,False,,,15,2,False,True,371.08757800219786,994.9815597278657,0.14186954182427805
TXN_E80AF64C,2024-06-20 00:43:00,109.71,USD,CHANNEL_005,NDC,CARD,2024-06-21,2024-06-21,MATCHED,1.88,REF_658155,0,False,,,0,3,False,False,241.44414893617022,171.1966887643904,0.7694900519803248
TXN_471B2C63,2024-06-20 01:12:00,209.42,USD,CHANNEL_005,NDC,CARD,2024-06-21,2024-06-21,MATCHED,4.96,REF_409477,0,False,,,1,3,False,False,241.44414893617022,171.1966887643904,0.1870605627205997
TXN_793C4C9F,2024-06-20 02:16:00,191.7,EUR,CHANNEL_002,Mobile App,CARD,2024-06-22,2024-06-22,MATCHED,4.14,REF_345925,0,False,,,2,3,False,False,289.71385321100917,220.87662228085722,0.4437493302771489
TXN_6703488B,2024-06-20 07:16:00,339.36,USD,CHANNEL_009,ANDC,AMOP,2024-06-23,2024-06-23,MATCHED,7.73,REF_227982,0,False,,,7,3,False,False,585.2624009644618,1888.243275053581,0.13022813543847203
TXN_10D335A2,2024-06-20 15:09:00,214.77,GBP,CHANNEL_002,Mobile App,DIGITAL_WALLET,2024-06-21,2024-06-21,MATCHED,5.26,REF_578938,0,False,,,15,3,False,True,289.71385321100917,220.87662228085722,0.33930188010442214
TXN_F106D75C,2024-06-20 20:46:00,648.65,GBP,CHANNEL_006,FLY,AMOP,2024-06-21,2024-06-21,MATCHED,9.93,REF_925250,0,False,,,20,3,False,False,371.08757800219786,994.9815597278657,0.2789623780301188
TXN_E24275BE,2024-06-20 21:51:00,207.14,GBP,CHANNEL_007,Airlines Holidays,DIGITAL_WALLET,2024-06-21,2024-06-21,MATCHED,5.55,REF_513160,0,False,,,21,3,False,False,289.37843749999996,201.46105413533996,0.40821010221038967
TXN_23D8BA61,2024-06-21 04:45:00,175.7,EUR,CHANNEL_007,Airlines Holidays,DIGITAL_WALLET,2024-06-23,2024-06-23,MATCHED,2.63,REF_916368,0,False,,,4,4,False,False,289.37843749999996,201.46105413533996,0.5642700421076506
TXN_29863141,2024-06-21 09:39:00,156.11,EUR,CHANNEL_010,PBL,DIGITAL_WALLET,2024-06-23,2024-06-23,MATCHED,2.12,REF_137581,0,False,,,9,4,False,True,385.4075653356448,1550.0644555145593,0.1479277616617092
TXN_20D95A30,2024-06-21 15:07:00,113.27,GBP,CHANNEL_004,New .com,DIGITAL_WALLET,2024-06-23,2024-06-23,MATCHED,1.56,REF_236523,0,False,,,15,4,False,True,413.8197789891696,956.7559280432754,0.3141342218844087
TXN_E5EF36AC,2024-06-21 16:31:00,228.7,USD,CHANNEL_008,Contact Center,CARD,2024-06-23,2024-06-23,MATCHED,5.09,REF_275715,0,False,,,16,4,False,True,306.0762376237624,215.62196186312508,0.35885137559818764
TXN_29590475,2024-06-21 17:11:00,119.38,EUR,CHANNEL_001,Airlines.com,DIGITAL_WALLET,2024-06-22,2024-06-22,MATCHED,2.36,REF_504639,0,False,,,17,4,False,True,529.5399166114732,1898.670997744395,0.2160247442019917
TXN_A58F5F5C,2024-06-21 18:49:00,219.51,USD,CHANNEL_004,New .com,DIGITAL_WALLET,2024-06-22,2024-06-22,MATCHED,5.17,REF_108887,0,False,,,18,4,False,False,413.8197789891696,956.7559280432754,0.2030923177936983
TXN_563C3AF9,2024-06-21 20:35:00,222.06,EUR,CHANNEL_001,Airlines.com,DIGITAL_WALLET,2024-06-23,2024-06-26,MATCHED,5.9,REF_423993,3,False,,,20,4,False,False,529.5399166114732,1898.670997744395,0.1619448113847827
TXN_C9B3447F,2024-06-22 07:41:00,366.37,EUR,CHANNEL_003,Staff Travel,AMOP,2024-06-25,2024-06-25,MATCHED,8.28,REF_183029,0,False,,,7,5,True,False,495.366892976174,1638.3171994323789,0.07873743437526445
TXN_D6AFD944,2024-06-22 12:20:00,152.49,EUR,CHANNEL_002,Mobile App,DIGITAL_WALLET,2024-06-24,2024-06-24,MATCHED,3.19,REF_901351,0,False,,,12,5,True,True,289.71385321100917,220.87662228085722,0.6212692488411978
TXN_89658221,2024-06-22 19:12:00,169.96,EUR,CHANNEL_010,PBL,DIGITAL_WALLET,2024-06-23,2024-06-23,MATCHED,3.91,REF_440881,0,False,,,19,5,True,False,385.4075653356448,1550.0644555145593,0.13899264935026512
TXN_5D3260FF,2024-06-22 19:55:00,435.03,GBP,CHANNEL_004,New .com,AMOP,2024-06-24,2024-06-24,MATCHED,9.33,REF_445280,0,False,,,19,5,True,False,413.8197789891696,956.7559280432754,0.022168894269836183
TXN_F264AA6D,2024-06-22 20:25:00,298.38,GBP,CHANNEL_006,FLY,AMOP,2024-06-24,2024-06-24,MATCHED,3.05,REF_685098,0,False,,,20,5,True,False,371.08757800219786,994.9815597278657,0.07307429699710605
TXN_108FA761,2024-06-22 21:37:00,155.68,EUR,CHANNEL_008,Contact Center,DIGITAL_WALLET,2024-06-23,2024-06-23,MATCHED,2.52,REF_108060,0,False,,,21,5,True,False,306.0762376237624,215.62196186312508,0.6974996253824672
TXN_A23275DB,2024-06-23 20:04:00,73.64,USD,CHANNEL_005,NDC,DIGITAL_WALLET,2024-06-24,2024-07-16,UNMATCHED,1.81,REF_555589,10,True,settlement_delay,Excessive settlement delay detected.,20,6,True,False,241.44414893617022,171.1966887643904,0.9801833794058415
TXN_64954C3A,2024-06-24 10:35:00,242.34,EUR,CHANNEL_001,Airlines.com,CARD,2024-06-27,2024-06-27,MATCHED,3.64,REF_564586,0,False,,,10,0,False,True,529.5399166114732,1898.670997744395,0.15126365597444963
TXN_1DAAF7C8,2024-06-24 12:19:00,208.97,EUR,CHANNEL_008,Contact Center,CARD,2024-06-26,2024-06-26,MATCHED,2.34,REF_456717,0,False,,,12,0,False,True,306.0762376237624,215.62196186312508,0.45035411413891396
TXN_079B151C,2024-06-24 16:05:00,184.1,USD,CHANNEL_007,Airlines Holidays,DIGITAL_WALLET,2024-06-26,2024-06-26,MATCHED,1.91,REF_903373,0,False,,,16,0,False,True,289.37843749999996,201.46105413533996,0.5225746383183061
TXN_603D76AF,2024-06-24 19:55:00,389.28,USD,CHANNEL_002,Mobile App,AMOP,2024-06-25,2024-06-25,MATCHED,10.82,REF_427659,0,False,,,19,0,False,False,289.71385321100917,220.87662228085722,0.45077720657275705
TXN_25FFC626,2024-06-25 00:54:00,99.39,EUR,CHANNEL_005,NDC,CARD,2024-06-26,2024-06-26,MATCHED,2.2,REF_157219,0,False,,,0,1,False,False,241.44414893617022,171.1966887643904,0.8297715917372234
TXN_0B8067A7,2024-06-25 06:45:00,160.44,EUR,CHANNEL_005,NDC,AMOP,2024-06-27,2024-06-27,MATCHED,3.69,REF_359947,0,False,,,6,1,False,False,241.44414893617022,171.1966887643904,0.47316422718696544
TXN_568E0502,2024-06-25 08:29:00,187.95,USD,CHANNEL_005,NDC,CARD,2024-06-26,2024-06-26,MATCHED,5.09,REF_702733,0,False,,,8,1,False,False,241.44414893617022,171.1966887643904,0.31247186684662814
TXN_D2317308,2024-06-25 11:44:00,67.85,USD,CHANNEL_001,Airlines.com,DIGITAL_WALLET,2024-06-28,2024-06-28,MATCHED,1.94,REF_952624,0,False,,,11,1,False,True,529.5399166114732,1898.670997744395,0.24316478060704405
TXN_BED2C039,2024-06-25 15:41:00,656.36,GBP,CHANNEL_008,Contact Center,AMOP,2024-06-26,2024-06-26,MATCHED,7.79,REF_796212,0,False,,,15,1,False,True,306.0762376237624,215.62196186312508,1.6245272946667404
TXN_CE419A9E,2024-06-25 15:51:00,148.27,GBP,CHANNEL_007,Airlines Holidays,DIGITAL_WALLET,2024-06-28,2024-06-28,UNMATCHED,1.82,REF_985364,0,False,,,15,1,False,True,289.37843749999996,201.46105413533996,0.700425390434046
TXN_3CD3AB7F,2024-06-25 17:14:00,165.71,GBP,CHANNEL_006,FLY,CARD,2024-06-27,2024-06-27,MATCHED,4.38,REF_694731,0,False,,,17,1,False,True,371.08757800219786,994.9815597278657,0.20641345158031876
TXN_7468FF44,2024-06-25 17:19:00,157.99,GBP,CHANNEL_006,FLY,DIGITAL_WALLET,2024-06-26,2024-06-26,MATCHED,3.37,REF_446292,0,False,,,17,1,False,True,371.08757800219786,994.9815597278657,0.21417238934607138
TXN_ED496951,2024-06-25 19:11:00,141.85,EUR,CHANNEL_007,Airlines Holidays,DIGITAL_WALLET,2024-06-27,2024-06-27,MATCHED,3.29,REF_388584,0,False,,,19,1,False,False,289.37843749999996,201.46105413533996,0.7322925919016164
TXN_1FA22DC1,2024-06-25 22:57:00,80.52,USD,CHANNEL_009,ANDC,CARD,2024-06-26,2024-06-26,MATCHED,2.41,REF_265725,0,False,,,22,1,False,False,585.2624009644618,1888.243275053581,0.2673079298800305
TXN_1FF03C99,2024-06-26 00:21:00,102.29,USD,CHANNEL_001,Airlines.com,DIGITAL_WALLET,2024-06-29,2024-06-29,MATCHED,2.76,REF_349736,0,False,,,0,2,False,False,529.5399166114732,1898.670997744395,0.22502577704038376
TXN_737FB7CA,2024-06-26 01:38:00,155.98,USD,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-06-27,2024-06-27,MATCHED,3.47,REF_464750,0,False,,,1,2,False,False,495.366892976174,1638.3171994323789,0.20715578954659083
TXN_27E5758F,2024-06-26 08:21:00,367.42,EUR,CHANNEL_009,ANDC,AMOP,2024-06-27,2024-06-27,MATCHED,5.22,REF_865175,0,False,,,8,2,False,False,585.2624009644618,1888.243275053581,0.11536776211120373
TXN_29F97741,2024-06-26 10:54:00,203.8,USD,CHANNEL_010,PBL,DIGITAL_WALLET,2024-06-28,2024-06-28,MATCHED,4.55,REF_927527,0,False,,,10,2,False,True,385.4075653356448,1550.0644555145593,0.11716129912504725
TXN_7B28328C,2024-06-26 18:11:00,8725.056272067126,USD,CHANNEL_003,Staff Travel,CARD,2024-06-29,2024-06-29,MATCHED,218.12640680167817,REF_503348,0,True,high_amount,Unusually high transaction amount detected.,18,2,False,False,495.366892976174,1638.3171994323789,5.02325763407859
TXN_2E91E759,2024-06-26 21:50:00,203.63,GBP,CHANNEL_003,Staff Travel,CARD,2024-06-28,2024-06-28,MATCHED,2.51,REF_487629,0,False,,,21,2,False,False,495.366892976174,1638.3171994323789,0.17807106772562167
TXN_AA683F04,2024-06-26 22:42:00,503.12,EUR,CHANNEL_001,Airlines.com,AMOP,2024-06-29,2024-07-01,MATCHED,14.15,REF_310445,2,False,,,22,2,False,False,529.5399166114732,1898.670997744395,0.01391495242875668
TXN_4539EFDA,2024-06-27 03:28:00,151.6,GBP,CHANNEL_008,Contact Center,CARD,2024-06-28,2024-06-28,MATCHED,3.21,REF_328596,0,False,,,3,3,False,False,306.0762376237624,215.62196186312508,0.7164216311222626
TXN_A94D1C6E,2024-06-27 05:16:00,605.94,EUR,CHANNEL_005,NDC,AMOP,2024-06-30,2024-06-30,UNMATCHED,17.4,REF_906731,0,False,,,5,3,False,False,241.44414893617022,171.1966887643904,2.129105730341944
TXN_776386D6,2024-06-27 07:36:00,157.69,USD,CHANNEL_007,Airlines Holidays,CARD,2024-06-30,2024-06-30,MATCHED,1.71,REF_499749,0,False,,,7,3,False,False,289.37843749999996,201.46105413533996,0.6536669733274239
TXN_DF7D043F,2024-06-27 09:54:00,173.68,EUR,CHANNEL_010,PBL,CARD,2024-06-29,2024-06-29,MATCHED,4.46,REF_172306,0,False,,,9,3,False,True,385.4075653356448,1550.0644555145593,0.13659274914820216
TXN_8D534096,2024-06-27 12:57:00,96.71,EUR,CHANNEL_002,Mobile App,DIGITAL_WALLET,2024-06-28,2024-06-28,MATCHED,1.66,REF_298667,0,False,,,12,3,False,True,289.71385321100917,220.87662228085722,0.873808423987912
TXN_80923354,2024-06-27 17:08:00,688.15,USD,CHANNEL_007,Airlines Holidays,AMOP,2024-06-28,2024-06-28,MATCHED,13.09,REF_311741,0,False,,,17,3,False,True,289.37843749999996,201.46105413533996,1.979397775969684
TXN_82395B6F,2024-06-27 18:06:00,192.03,USD,CHANNEL_007,Airlines Holidays,CARD,2024-06-28,2024-06-28,MATCHED,3.75,REF_727354,0,False,,,18,3,False,False,289.37843749999996,201.46105413533996,0.4832121916457463
